,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100
m87,0.2320933576642179,0.6227972246444999,0.5727932963664714,0.7307648498871168,0.7107199857757651,0.4291494723214597,0.48032907201693115,0.8412311971959479,0.8616224524565671,0.44464573961121306,0.43676814351197124,0.8082686967948938,0.7461579104346052,0.14988169562128212,0.7431030253229506,0.18488410570940395,0.3678706889819844,0.6496375132204125,0.722224720620248,0.6667172762997382,0.36507343780635504,0.39578958708928796,0.6589872776477175,0.5429801283477492,0.3184299532698535,0.33853565082287207,0.7371952277365962,,0.3466018295291451,,0.638612365145194,0.24736172949574947,,0.5025240174938533,0.7793827151320991,0.3137183783843829,,0.5668693281374213,0.43382399034180463,,0.2848034347492575,0.7544422958733283,0.3855076405143113,0.8163652562946677,0.628838693419935,0.5626108050360018,0.1283890352629034,0.678710137527954,,0.14522702304370277,0,0.37276107566630223,,0.8430023336505947,,,0.4838273989832348,0.07723850606153965,,0.542508564942973,0.892190435044717,0.4038865462116593,0.5224625117908153,0.8850048766901071,0.7932176597215145,0.943152960025435,,0.22844220827541284,0.34016699930013994,0.48858395384458225,0.741560349565011,,0.4502511440673731,0.8115322176723571,0.7101558422223249,0.4838354537515067,,0.42136490571111257,0.7189117510005316,,0.5065917420640181,,,,0.3770971093369492,0.3035166510973233,,0.7333221302523683,0.6163831628437146,,0,0.7728862100314017,0.9354040812354136,0.188817031203509,0.6016379602208224,,,,0.303546126475574,0.26245564449729225
m88,0.31382833155207923,0.5840360662307602,0.580366338194165,0.4417252288479067,0.5283247744961007,0.4398459874058837,0.5694327663972089,0.7315192331674885,0.708631010993203,0.5773928756960347,0.39444725218751275,0.6905463788789601,0.4811252595827644,0.2331616782380807,0.6223945855679041,0.4469183262589612,0.23979712454938057,0.5135926592088687,0.7044551886438588,0.7456482347892608,0.3790073569895724,0.6074162711759459,0.6638430818664927,0.5617759095181207,0.3488312629186857,0.3416584450576269,0.4434789782311667,0.32778645401382056,0.3273910422989884,0.21892436101272056,0.6292938084689421,0.34938912837959346,,0.37378732544901616,0.6741197853380823,0.30699157712391656,,0.7262957662285852,0.4474158170483974,,0.3726473495308502,0.5681050872443488,0.39113147473449844,0.6968218652387483,0.3977690862379315,0.5122321873552929,0.36917087526726794,0.6833194670328097,0.1360118086215118,0.3182601448320098,0,0.30100902426004195,,0.6783661790441626,0.38750108922186444,,0.6784805876243696,0.40026436629030704,,0.5143544589218357,0.7615959345114945,0.5034573949838662,0.6174887327637872,0.8270867385930711,0.8128744887762414,0.5620388844365911,,0.5832984484057824,0.5671472588856535,0.5899482000147662,0.7198389707471505,0.456595842520002,0.4011174138286577,0.7698168081744026,0.6202274738123158,0.44417199020853937,0.22542175403475967,0.612072390818114,0.7424984360626901,,0.4488845757657123,0.4019971679688594,,,0.3309609220233636,0.5628223359334461,0.7333221302523683,,0.6178964499002142,,0,0.5605212934853306,0.6037293812644055,0.48486476431047176,0.5702603756938294,,0.36120403087559444,,,0.8368689028513969
m89,0.3044513187613474,0.6729129703709799,0.6725785864301908,0.639347744350632,0.7117782904054237,0.4123677699936547,0.5482337405663492,0.7244848481557076,0.7930128046621003,0.444737206829775,0.398094387393319,0.6735212457113169,0.4116482118004718,0.42601069981219225,0.7874909105286271,0.41003075569584685,0.3352172404316482,0.5579825063542,0.6180290593175228,0.683330434823185,0.45388196966384964,0.533529628677607,0.6440446892496376,0.6861103553660918,0.4890516942628128,0.7344640959066723,0.7970168710536245,0.26345580709736377,0.3240668473249594,0.2877530254147248,0.6352155524715506,0.4074965860960711,,0.32353090167693654,0.6291417253981265,0.3378204807180991,,0.7915233665451329,0.4603030538458467,0.4360653192637298,0.3960566193924312,0.6363918018177174,0.4232112578485611,0.5314508314759717,0.6005254668824315,0.6718509419642933,0.3806398913333487,0.5985864348484113,0.7798768199143181,0.29154045154643277,0,0.3264347483989424,,0.1555678559928449,0.3114358674391312,,0.3154130429779678,0.4112989676678697,,0.604838172802072,0.7620105863526149,0.4751399732025951,0.5644312868767432,0.7376947008155409,0.5804203697423753,0.6206398338672361,,0.7536723626358305,0.4801560287876018,0.5360203995862819,0.6797708785109924,0.3196354865061734,0.6659743583480606,0.7557842805434385,,0.6491254180234635,0.6174357932710464,0.34017009787784513,0.7522098449198937,,0.49048331499093745,0.4252811795631697,0.4055321300681687,,0.5703208493438822,0.5467346953649368,0.6163831628437146,0.6178964499002142,,,0,0.6159588365501478,0.675913581376285,0.4006994404163634,0.6274275232855195,,0.9081036098857207,0.8920665333526088,0.6108770758986815,0.6232763474772669
m90,,,,,,,,,,,0.1899124586318673,,,,,,0.20060395842663142,,,,,0.758703256058693,,,0.28897704682970604,,,,,,,,,0.09531763237482982,,,,,,,,,0.8427518650407719,,,,,,,,0,,,,,,,0.31650738588309024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
m91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m92,0.27445059717994924,0.6901662155406747,0.7158947233664285,0.7301122222819185,0.6996370578702119,0.3160283548005547,0.41683494178671787,0.990296937380487,0.7461233481083465,0.5170494143087307,0.4302885088655215,0.6690914900503332,0.7119628928075259,0.40371705611432074,0.6063925711703695,0.31102444029044873,0.2439544368832648,0.5702863307659921,0.6746344981441366,0.5716210231152761,0.4122585563232969,0.4935047377083444,0.6718971135295904,0.6395695856542759,0.3711109510714202,0.565061505596363,0.885029807065242,0.18616651016641428,0.22364086344691642,0.6147789053636239,0.6605769699745251,0.2764848630301191,,0.33178487338922213,0.6242286998171652,0.3318323650564322,,,0.40053499626069494,0.45872687110469046,0.35914102294931993,0.5259585101618907,0.7226216727739269,0.5904520655987923,0.34103360114382664,0.7751313981588768,0.2620769941490658,0.5765401730878611,,0.18380043216835618,0,0.3511023363136181,,,0.7256770682336134,,0.4671456468077488,0.14982697007948298,,0.6406010535093251,0.7682204613511742,0.49085565477966964,0.2126065136123934,0.7708875371142759,0.7007902144042812,0.7112090410820696,,0.49959260622171014,0.46643761494743985,0.3753128424257619,0.6607178841888973,0.22573271771260045,0.28473742008542147,0.8538031179302534,0.6410793297498327,0.6352428716901117,0.15396350524204744,0.5934035082685053,0.7290384775808317,0.06342855060687669,0.6763635384183013,0.44787564377882216,0.10358586851956841,0.7237817009396155,0.4379068174011146,0.4529736445821042,0.7728862100314017,0.5605212934853306,0.6159588365501478,,0,,0.7432219871009802,0.3345328456557923,0.6594435619737151,,0.9380152355775808,,0.6768985377675864,0.4002192075580491
m93,0.1953039283782647,0.6975977189536164,0.7246525966739605,0.7716205365935356,0.7113175351976637,0.32846948311673985,0.6156279994945298,0.7644963753701739,0.9517971902808761,0.3776833037651953,0.4239176928641782,0.823708680876885,0.5274649345304705,0.47124613822591016,0.9142399644932446,0.20695614657859668,0.4906262437698255,0.6174878468825156,0.7804523464251049,0.8647600983154609,0.32574201688088383,0.5882331732538393,0.7653420804457324,0.6743738359719752,0.3630913581099431,0.49767047624099436,0.6215407745704151,0.29980610037951116,0.2513934418647735,0.29177010489219446,0.5825402169820533,0.23696727072437973,,0.37899175310210426,0.9353924022825931,0.26743815577455043,,0.942561925762277,0.5187674166149574,,0.2791499254123288,0.7506206631607538,0.5946592402504031,0.6807501679992419,0.5699320702573895,0.687472775593877,0.1411405554486328,0.7137064950615061,0.1932425452757764,0.10356489769412858,0,0.47302690100772293,,0.7334599320826,0.3315052892483892,,0.6907538852301683,0.28793624583900945,,0.6760393494629005,0.8379340274312492,0.4384400621490031,0.6245723538640023,0.8605737218089888,0.7785170833419437,0.9171518957422767,,0.37128146320952604,0.28868852045261695,0.5504497794659147,0.8165980775485021,0.16761554286316216,0.5899507991169772,0.845909212591586,0.837468401560281,0.661237380109858,,0.510407128455477,0.913753659224908,,0.5289464283475868,,,,0.6386728707854572,0.41108180854454396,0.9354040812354136,0.6037293812644055,0.675913581376285,,0,0.7432219871009802,,0.25733639399791386,0.7013413558407071,,,,0.7099257078975008,0.4508105451208613
m94,0.6027502517248648,0.393906346536003,0.4027400002231926,0.2816662754522721,0.34260457067350647,0.5959308229577598,0.4925001457334592,0.424980080662012,0.43708345541728777,0.5113026585582472,0.4706615861009288,0.31391832831220534,0.6156544796237869,0.594964872021391,0.22726984713491788,0.6401029713853535,0.5625596882006118,0.5415183422289453,0.5498439824253657,0.4028059716168765,0.5256364645072681,0.4990325357179541,0.3727913961908703,0.5142686488800793,0.590062815401182,0.6260419770721528,0.48775633094657994,0.6680489838375456,0.6252621560392423,0.3189406862952734,0.4130610946578744,0.6572464189708184,,0.582709684807061,0.48694265965523253,0.5843312996278696,0.888233640009723,0.35220738299272586,0.5187346022836329,0.8889697776672201,0.7106327932160177,0.489385600524629,0.5051075034911856,0.5982774178988646,0.5129590374560293,0.5362854603621205,0.6701996088268845,0.5003809167936426,0.863944533121446,0.61570389607555,0,0.5356921562591639,,0.22090288629161065,0.529954356649472,,0.5358397105401529,0.6341954139195893,,0.4719692935252188,0.2408967578455844,0.5189810382747205,0.5031848479030324,0.5031830896387571,0.3447903345978453,0.6521939831257432,,0.48837091613575573,0.49145145562572756,0.49526321463705303,0.32422933169499085,0.5717560048649994,0.6456601475156298,0.4656258376897465,0.0871917197022572,0.326855798455221,0.7878352836927245,0.47995164309439897,0.2586664061107533,0.6493719816850921,0.6400779562736083,0.638440070210006,0.7910474302057959,0.36066522671222795,0.4718891609884907,0.5186575551724297,0.188817031203509,0.48486476431047176,0.4006994404163634,,0,0.3345328456557923,0.25733639399791386,,0.4011149040823646,0.4697190468315646,0.11076261449429053,,0.3013498038216893,0.5159669702257642
m95,0.3331423994066425,0.6407165749151684,0.6228378816864489,0.5141815831199492,0.5882647206594558,0.3734476974172787,0.5401491898804653,0.7830121526924265,0.6572680505012463,0.5514174936868799,0.4516234596951152,0.6539132339912535,0.5807180871590316,0.5612920093918042,0.727807821546716,0.3170703967715977,0.29770195162341895,0.514442694587691,0.6657239435101354,0.6921494078673412,0.4682572955864602,0.5883685080682216,0.6656336450660683,0.5633354906579502,0.45396922410115753,0.5199705771149076,0.7577062175273614,0.21662990812813276,0.3788613621757509,0.4257253955117594,0.6737066009650337,0.3596774068772101,,0.4023372598581311,0.8014826281628435,0.3252967469163414,,0.5186106967563708,0.5017535527553588,,0.4163431066333687,0.6096901373806785,0.5269983390098334,0.6636313528545357,0.5235720002579412,0.5327772138065393,0.3543721023929176,0.6148718176821788,0.2956692644778813,0.25966656253846154,0,0.47976376759760075,,0.6399699664868148,0.45552169087722005,0.8351573443388186,0.32274774336484535,0.3176507718688432,,0.6057204601892255,0.6815526707104433,0.4708883558132584,0.532156187819296,0.6912799946953995,0.6625879587195282,0.7305988993748086,,0.45531191390928655,0.4689930173664266,0.5957624363364538,0.6870058454941916,0.4393387506365621,0.36865770434479705,0.8289651031501417,0.8451411334680006,0.7236825707762058,0.6486848913424943,0.43177631445904635,0.6623286251199827,0.5109002350929666,0.5067015663658537,0.285433238754768,0.2453422106895719,0.6804083830422301,0.4571189563925458,0.5547476460400141,0.6016379602208224,0.5702603756938294,0.6274275232855195,,0,0.6594435619737151,0.7013413558407071,0.4011149040823646,,,0.36568978108081607,0.9314069992063557,0.274317408784148,0.650721590122722
m96,0.6373341140398097,0.07176877947410776,0.2648587959281221,,,0.6185225251050538,0.6762002433797153,,,0.5740114850560295,0.5223595722204034,,,,,0.03708579763109193,0.6787452450375747,,,,0.7595395760255275,0.7810327555029009,,,0.4485233573286185,,,0.3186973314512913,,0.5881048501355439,,0.47209110514808245,,0.5766146896571471,0.2992560983441963,0.805616335038708,,,0.5696670836608189,,0.7381318942894144,,0.6605675601942212,,0.5989279714483142,0.5015269598565494,0.5727640606946067,,,0.5901736988614994,0,0.3399138855513717,,,,,0.19234254372595072,0.733640013105323,,,,0.18834488938729,,,,,,,0.08870581084061063,0.4510256164800445,,0.9034018836220796,0.6468644682778344,0.7401993370350066,,,,,,,0.3449748135649315,,,,0.23721087607421415,0.6484667438077576,,,,,0,,,0.4697190468315646,,,,,,
m97,0.6763668307820881,0.4565975075945043,0.2792122637714087,0.40179454036248546,0.20096168143244536,0.3975994418596278,0.6242664776241182,,,0.4131414082054541,0.4492496885268714,,0.02165182250559583,0.5120217214118131,0.4642769514904945,0.44915360453066294,0.39232991351193036,0.25142680138816054,0.09537913394224168,0.25181452257202935,0.7071732520396461,0.4422122801687313,,0.6689610465374681,0.5571061389249444,,,0.04409021579098804,0.746726609309223,0.7973624781633823,,0.6149783845457527,,0.5021175299112475,0.7820177698357541,0.6142198584532045,,,0.4385925186719951,,0.6737966637865174,0.20284385746903888,0.7870919269157838,0.5108482694953568,0.6178229992667683,0.4497452035587577,0.701610544771494,,,0.7019363224230126,0,0.6552173274453896,,,,,,0.6826101045874168,,0.18455521593801844,,0.4023451226792424,0.1633410101853569,,0.3018509486798259,,,,0.7102582055852549,0.1459332024409049,,0.5715682289628088,0.13097060553903567,0.23701380597715893,,0.3271694748073626,0.2875452033269974,0.5201403193794778,0.4414394086155456,0.8471100167013239,0.3931741075545299,0.9329597324003448,0.13446173342769197,,0.5970058784178587,0.498727126262831,,0.36120403087559444,0.9081036098857207,,0,0.9380152355775808,,0.11076261449429053,0.36568978108081607,,,,0.9495287392383227,0.26564481213032265
m98,0.46906731091722026,0.6952944492205334,0.9999999999999999,,,0.13122536789121764,,,,0.7204853537362566,,,,,,0.14080008802144622,,0.8350995355247908,,0.8050746226584881,0.4834308027275854,0.8427437596359997,,0.9168517249632202,0.1820511004737183,,,,0.18762851041318696,,,0.20537493520518751,,0.5295345070071138,,0.11134985268892023,,,0.4616907836054665,,0.4643388204809823,0.8623999139781031,,,0.2673116486476346,,0.08036210462150123,,,0.07898153591210866,0,,,,,,,0.003751859991401929,,0.6158648346072684,,,,,,,,,,0.2540710460647631,1.0,0.22458093324983103,,,,,,,0.9227102643571854,,,,,,,,,,0.8920665333526088,,0,,,,0.9314069992063557,,,,,
m99,0.5256345811311611,0.31318012295040387,0.5179336210467681,0.5623521615896111,0.21762057130510043,0.6237828938200096,0.12347469307086384,,0.11539263825569357,0.2617006189778861,0.4216467813093169,0.6241701421386269,,0.44100795920972014,0.3016072762308476,0.3609975170086487,0.41343741329937467,0.48063842786507216,0.07787774926837526,0.3140824713547572,0.44100858057818276,0.44302980265297515,0.2103435007852288,0.4510063899319716,0.4223115791302023,,,0.7493139920258403,0.347338280506326,0.5520917078062043,,0.3652088339926717,,0.45048841015318924,0.12503580417283927,0.5806781797103326,,,0.6123778711643552,,0.24524845499066955,0.4101696742290946,0.6945852284920896,0.2068840746697012,0.5654799273734883,0.6023769748915476,0.43016891115338485,0.5032989090721127,,0.5413256943112629,0,0.37764500877000007,,,0.2892050650468291,,0.44924055220808334,0.2907907598320782,,0.3718469661232125,0.6127428067946364,0.4902254461699235,,0.487356605393874,0.5526354354562906,,,0.5324573962314244,0.46484922794310635,0.6377099831827497,0.06356094963158349,,0.2554826138001759,0.6633162574542971,,0.5189361235942066,0.29865077607521495,0.32800272159218136,0.392510903918108,0.519425039316203,0.23353001099665116,,0.7915986005074351,,0.6428178998306079,0.8998290073758042,0.303546126475574,,0.6108770758986815,,0,0.6768985377675864,0.7099257078975008,0.3013498038216893,0.274317408784148,,0.9495287392383227,,,0.41075309285300177
m100,0.391999949863748,0.6568212496589865,0.5711479854054711,0.45386682652227844,0.7407435880034228,0.4391376264796057,0.6582479278172307,0.5111007565517415,0.8728201242963882,0.5474582912917454,0.568474579489383,0.37577748592717874,0.5329446882143981,0.41091867474419275,0.43116786347693553,0.47202771018960155,0.3642616241914395,0.5326016818190505,0.5984898366596184,0.689724832364035,0.4198212966428666,0.6542644832736844,0.5826127289424238,0.6559607767753727,0.3308972330769419,0.5682362216895419,0.5202959740501173,0.12893138131295273,0.39794052810816244,0.6978019556532562,0.6454280026481836,0.40737070049082713,,0.35411327639089096,0.8201796938413703,0.3539108477277798,,0.9037226700710912,0.38490339449964994,0.222439436862856,0.3031751396462131,0.7299133150614764,0.6861739819486992,0.6719682339461034,0.5696785195397726,0.628731440782706,0.29873471010929376,0.607706416719908,0.3789891855552896,0.31735338677741226,0,0.448355800088431,,,0.43755024285830746,,0.3889816567043873,0.43955142592377283,,0.5722336167904867,0.48830616299191415,0.5956454287371916,0.844149085849074,0.8296570425591018,0.621045969975145,0.32602971182347473,,0.6226932966105191,0.2786991761200732,0.6502179913340436,0.6683113394379557,0.42620673333771364,0.647356571818792,0.478776153964375,,0.6969719691571222,0.6117771216307912,0.6460681707612133,0.6422001532407485,0.6942944553303769,0.5679092563663802,0.4046981907701718,0.8110588532415179,0.21391304443834824,0.4660270855879517,0.6941460037949039,0.26245564449729225,0.8368689028513969,0.6232763474772669,,0,0.4002192075580491,0.4508105451208613,0.5159669702257642,0.650721590122722,,0.26564481213032265,,0.41075309285300177,
